speed_kmh,rpm,temp_outside_C,mass_kg,aero_cd,engine_temp_C,road_slope_deg,passengers,fuel_consumption_l_100km
138,3829,20,2364,0.2638954694085124,51,-2.8731826610418283,4,11.511571982856223
31,3209,5,1386,0.3340520804386302,66,-0.847949831979605,4,8.460338603098016
36,6962,6,2405,0.25405276270592286,66,-1.1445226568788032,4,11.31835160005344
83,5812,33,2418,0.39495630219915995,69,3.1432247176164037,1,12.289433193650895
61,2400,16,1156,0.30119957826024496,64,9.161498207379408,3,10.813598034591104
113,1566,13,1484,0.3542736265734706,53,7.924915327997404,1,11.41282987474047
30,2473,9,2020,0.3715544308821175,60,2.6374450560925444,2,8.890482081705429
117,6089,21,1657,0.2918657193309333,72,-4.740526103185426,1,8.993861820732114
90,6236,24,2242,0.36231080636651025,50,-3.9740164513396854,2,11.13217994734924
127,2987,2,1458,0.37486312831370644,91,7.905263606730589,1,10.442621918211932
77,4787,37,2096,0.28619758507174203,99,-0.7455496011280918,4,8.79290596213171
53,4865,32,2325,0.39887420153441094,96,-0.22864373444281227,4,8.643468247343323
39,4260,9,834,0.2531033024263134,53,-2.9033381572623895,3,8.134166394658802
69,4547,37,1806,0.28255007203533117,87,-1.653298769214206,4,8.067827926365887
121,4251,-9,2448,0.36700311344154896,51,-1.2921774722811814,1,11.239023151603302
157,6905,-7,1260,0.27911965375836295,94,1.181401979095467,2,12.171571148984809
71,6300,16,1517,0.354738979495931,76,4.347182672198809,3,10.500283135846395
34,6054,14,2493,0.37832956074743557,83,0.29734125555945035,3,8.981574604141347
103,2716,-7,2076,0.39388214089513907,62,1.7479490042694277,1,10.49009579137371
150,2012,21,2457,0.32113712731004046,96,-2.271498545942851,1,8.651476233359956
56,6914,6,1311,0.3956663684473176,67,-4.154154394896915,4,10.69642211432318
145,2310,-10,1871,0.31174334450225183,60,0.22360565094178408,4,11.52066052624867
59,5570,22,2008,0.28271920595115785,54,-4.062628043504504,4,10.002648962865234
91,1617,19,1290,0.3270882779627088,78,-0.5041979328086992,3,7.061907306658208
59,5736,-6,1072,0.3474734866467239,74,7.5639818263182,3,10.336100677041953
75,5257,1,2436,0.31869449740749156,63,0.503962648030436,2,11.163364443423106
123,2982,27,1812,0.3350458665950188,97,-2.1010735166005983,3,8.440574424361763
158,3228,21,1326,0.3124613781590783,95,8.531013151313557,4,12.072905609319882
129,5820,27,1951,0.32871429310318745,90,4.5902401351383695,3,11.990821309772521
155,1468,6,1009,0.3928893507919843,87,9.823777023148944,3,11.281015209828062
112,6905,34,1423,0.3249746728804498,90,-0.4962287082279362,3,10.803853080383998
113,5116,29,1965,0.28797694492138903,86,-1.9944638936140784,2,9.223058815172324
75,5355,21,972,0.3638119932268856,60,-0.5308957530842875,3,10.515840140932545
79,2139,13,1246,0.3006376686672324,93,7.187385388457706,2,8.532345883641106
157,2436,1,1942,0.37243107562320865,81,-2.727072065115672,3,9.154291348395365
58,1536,36,810,0.2585262983475828,98,-1.3838254156937868,2,5.421978322057774
47,1951,20,1560,0.29982669656630373,55,5.524494384448467,4,9.80850772046373
68,3813,8,2127,0.2641539862390959,55,6.070006470665502,2,11.195701642861769
144,4006,18,1977,0.26279767363687473,96,9.382620087182062,1,11.936124348814968
32,4994,10,1122,0.3487584338758656,98,9.702275152513963,2,9.545819747225083
55,2840,15,2360,0.3078002202030411,71,4.9529667852646,2,8.272658065906159
120,6952,17,1776,0.38072184129776687,52,0.4419193138534441,4,13.752030206596636
45,1850,6,1244,0.3274607706810294,68,1.7952124968363234,2,8.309532462062052
105,2971,-2,1141,0.2943014831758424,83,1.589015662370774,4,8.614771825234486
23,6376,10,1020,0.3581333331943292,90,0.8106696524779542,4,8.534013354522612
101,2191,39,909,0.34360251873785497,90,0.0736783842149098,4,7.7367190787640485
146,4920,23,1209,0.3699391931243805,56,-2.4814950890870113,1,11.48199856935842
107,5628,0,2241,0.34653824145128276,65,0.49238556194697125,2,12.219688069941482
146,3062,9,2425,0.275052012564838,87,9.538446014947173,1,11.763388532822722
139,4046,38,1304,0.3505465056500599,58,8.232345146118673,4,13.93059800474079
41,5399,39,839,0.30873237964237155,62,4.259899550420775,2,10.507348550608777
149,4558,36,2332,0.31947145453863524,83,-2.1079102902475952,4,10.519373064976547
50,5511,28,2282,0.38823468636060177,95,8.179971136168255,2,10.576340927786104
138,1304,5,1062,0.30399460694466207,86,-0.3220100055020243,2,7.9776380150450805
30,5908,18,2493,0.34179387144862583,92,3.1857230570950286,2,9.229115926592012
65,3847,-10,1941,0.3045222600118359,96,8.676921816704821,3,9.931897053599458
115,3435,7,2273,0.26420912280366876,55,0.02035158356216371,3,11.079800000264195
29,3804,11,2237,0.3180288013072451,87,8.700141006470142,3,9.23154688296694
147,2984,-3,1507,0.3395592256689478,97,-1.4730746313751988,2,8.948992145019606
118,4936,-4,1622,0.3111254938056398,53,8.930546557454146,4,14.133666999835306
131,1712,14,2349,0.30859992770172767,54,0.379982083703724,4,11.136284176033287
79,3895,19,1260,0.3730567770841596,55,0.6190181322616448,3,10.148892528777672
106,2681,23,1941,0.2544527758434205,62,3.295118824685691,1,10.65161231631301
84,2333,33,1016,0.294337809511018,95,0.20539709490607372,2,6.94826967481992
76,4198,37,876,0.37176358980658175,73,1.749736178827666,4,8.523670891558043
125,1174,30,2244,0.3880795222916746,77,2.5198596271549114,4,9.356501667359016
28,4205,0,1691,0.3118449378761243,62,2.365293228699252,3,9.639083268484793
41,6185,4,1995,0.3833191364794115,91,9.416641831204272,1,10.780809327025626
108,2416,24,1189,0.2798395183187549,98,-0.7731732079964315,1,7.2710816419134705
37,2987,12,1849,0.2832140601790259,67,-0.7313063024619533,2,8.26406636720685
134,5853,34,1951,0.37692870648772053,56,7.5688253488801855,4,15.14662005977563
125,2772,10,1173,0.38548866120109276,53,0.8801326277411086,2,10.666970156437474
34,5266,17,1453,0.28342086519440013,80,-3.9020428413423645,1,6.370286163165327
82,2074,2,1703,0.25889862849529166,73,2.2188096864417135,1,7.357740174652968
32,6447,23,1847,0.26354862055829315,71,3.253433716697373,2,9.235317147536966
100,5760,27,2293,0.2892071253064545,70,4.265391019787666,1,10.761831283128586
51,1591,-5,1543,0.3642173615720192,97,-1.4736011189396137,3,5.974419406944941
156,3978,33,1222,0.32649877416944245,91,9.59889158232199,3,12.44868672997595
59,6264,-7,2000,0.31833832633641546,75,6.055274075446992,1,10.367630328801425
101,4982,-6,1652,0.3376209896749002,79,5.802110489056714,4,10.989979895831578
96,3410,29,1630,0.38353346701932794,84,8.093086957382937,1,9.932060916040063
95,6444,-5,2361,0.26356455693484865,72,-4.608086531523535,2,9.178278590438735
57,1847,10,2089,0.3542086191454872,94,4.197133431550014,4,8.036473614036124
90,1493,17,1772,0.3890186268483108,89,7.267553633414925,3,9.189365222409288
67,1545,-8,1428,0.28200250626376,99,-4.4843938244423045,3,5.451107745679462
37,6586,12,1369,0.3756658473942752,79,6.342185712347316,3,10.319625249177156
58,5999,-3,2093,0.35470370661392536,68,9.845458752082259,3,13.564135304718578
108,3286,8,2152,0.2521702804109717,81,3.9011552446224744,3,9.656563394049861
81,3697,0,2278,0.28474175205431923,99,1.370385848328218,4,8.847119919976093
128,4837,39,2118,0.34087671413438214,68,1.8041254761147485,3,12.740107064602062
100,2540,-1,921,0.32536005092368175,71,5.192211647998363,4,9.071123610883186
153,1883,17,958,0.3291904378790299,53,3.5493364221430106,2,11.548961814443771
96,4956,9,2001,0.28478956369102343,94,6.813553547881263,1,10.573822869582866
109,4094,33,2479,0.351250520606294,61,1.324563430795214,4,12.026157348837708
33,3365,17,2151,0.28996275564051655,64,1.2598697685219884,3,9.208125341599132
114,6000,18,1106,0.3084152449717681,64,6.18948064786132,2,13.418098245452946
73,4347,-3,1912,0.30533738738201144,59,4.682780068609942,2,11.256891407035157
151,4071,8,1550,0.3508037533179848,68,6.671470495804032,1,13.450242760530136
58,4675,37,1861,0.26353791425248263,57,8.307455866176715,1,11.659863586780943
91,5715,10,1390,0.2808312851560278,80,-1.0489123323816458,4,9.345388880957033
44,1952,7,1145,0.2800745606027602,58,-0.27446193104175975,4,8.109380662824684
96,4300,-2,2075,0.26626370111735653,78,2.904261124577067,1,9.237499680987671
139,4735,-7,948,0.28113924682546887,56,8.956791862119815,1,13.63900687106316
72,4179,30,1839,0.3410590401885032,57,7.520318497206482,1,11.629000523993776
150,3963,14,2190,0.35982522563112823,90,2.026685788860209,2,10.7766234804541
115,5027,23,1634,0.3490455170453684,66,3.596783316486311,1,12.289804050882582
91,4247,-2,1580,0.32127822069713236,64,5.684651854467594,2,11.772186150468245
81,5415,-2,917,0.2578651856644095,65,2.8402012779182604,3,11.33606396117929
25,4357,7,1503,0.39385105160301626,56,-3.5232691860646783,3,8.282214721481942
51,5971,0,1116,0.2752114691256238,91,0.29105181152498716,4,8.672663211021336
118,6996,2,1087,0.35026320556085067,68,-4.2858158921197145,4,12.203639432689497
157,5848,27,1707,0.38693359232231667,87,5.047980344953956,1,12.514486539769155
150,3704,-2,2174,0.3546665643971483,74,0.05685676460700417,4,10.541745013776444
95,6475,5,1096,0.2827074460283425,61,6.075440406763212,3,13.361283576293337
78,2037,-7,2017,0.2973694448146035,81,1.4456524617667457,4,7.866115325660477
50,1070,23,2215,0.2545308800516643,96,-4.316175090411971,2,5.066421253577188
112,3874,-4,1242,0.34191373612631704,59,0.6942405437494328,4,11.199989970390886
88,6931,4,2104,0.341948947132235,73,-1.719581613486544,3,10.234555715851636
71,6642,27,1700,0.3588250872064569,99,-1.785638738071329,3,9.377170911473431
108,1105,0,1100,0.2516494433913432,53,0.6641475382536104,3,9.430087662582046
146,1769,21,1697,0.37267619332367,92,9.674894654972723,3,11.40021645444106
50,3009,16,1225,0.3608066436100462,86,9.40103883143129,2,8.814462658272975
103,3940,19,1049,0.2711329914286133,94,7.0518134309883465,4,10.309073794481243
146,3192,6,2338,0.3021439913903468,91,-1.317991245622721,3,9.621341936395162
151,6469,25,1485,0.3457787339356325,88,6.458936552475272,4,13.544881953148291
32,4495,8,1551,0.32436953124104917,92,-4.769548271973937,1,5.736769473638552
64,6805,-4,1797,0.26726413958518935,53,-4.154764150929337,2,10.463368963022715
146,5311,32,1205,0.2631018062704885,85,7.535991489844156,1,11.979211597325532
133,6212,34,2439,0.36721844486621374,86,3.463549023389792,2,12.216108103223828
39,5355,10,1600,0.27339506770267147,74,0.5996151254507502,3,8.081017014590948
100,1933,17,1043,0.27581390108956655,90,6.106875397999527,4,9.015476449323868
148,1574,-8,1166,0.37463846880351365,79,-3.28455524398176,2,7.8141786030418
36,6660,3,919,0.3418209451844826,50,-0.6997030813608438,1,9.986244089253573
77,6906,-9,1649,0.34070734122309587,78,5.914128433419474,1,11.126525393074687
91,4930,18,2263,0.321901865704501,65,-1.8924676559932694,4,11.118358502926112
128,5380,7,2327,0.33534925216034367,86,4.009639463184795,2,11.519885071829579
42,5087,26,2405,0.34026545355577165,86,1.71494875717468,1,8.343758590788438
91,3531,34,1232,0.3951739352265371,56,-1.9645426381640991,1,9.265760439851732
27,3419,34,982,0.2834459961201369,89,8.325740647105633,2,8.008388969669783
78,1069,13,2284,0.2821843629550689,82,1.5329133890102478,3,7.450982854243994
130,5474,35,1558,0.25858277315579736,99,3.9825996341115495,3,11.334978390954296
32,2302,1,1941,0.3487298198213984,71,-1.2044354692209298,4,6.26204599636536
35,4814,34,830,0.3323563271233393,92,0.20207432536525083,3,7.24655580247712
138,3349,21,1776,0.266685880576996,76,-4.265242421802088,4,8.625207351457547
21,1254,7,1972,0.3046808402677281,78,2.2482149892256817,1,5.805943224726394
49,2707,2,1327,0.2767994807996806,65,0.17269110732284787,1,8.15333085625239
122,5787,-7,2096,0.2997222610601292,70,-0.05894343393795154,3,10.679134083663287
32,6383,12,1663,0.3926896254091915,60,8.349149362887173,2,12.513206726640918
115,1833,-1,2208,0.35249782583207934,70,5.558048473230141,3,9.761174052511388
113,3764,-6,901,0.2511353651192713,58,1.8593428974703947,4,11.139118380833596
101,3471,39,1895,0.28787621106761857,76,-2.0697318910143734,4,8.252086350734407
32,4742,29,1422,0.2515542320616669,88,9.598771066842838,2,9.364673187910608
113,3035,3,1604,0.3572302748153021,71,-3.878520640637216,1,7.284848415273808
131,2967,23,1207,0.3204132703083218,64,-2.958409472228203,1,9.734239908085724
74,1099,17,2170,0.39910280377215845,92,-0.9451769110942889,3,6.879251904933858
100,2852,-3,2190,0.3600374891533987,72,9.317925329883897,4,10.895675336064034
135,4183,5,1629,0.32768694140618226,78,-0.8167684205411101,4,9.849800784318496
127,3355,20,1588,0.3707058142312203,88,2.371394829753158,2,9.562402214425628
72,6667,-4,1417,0.3557205476851114,65,6.417470936209229,2,13.044157011303597
147,1111,-8,1348,0.28656642664539805,52,8.937784505742421,3,12.721964883462192
76,4158,18,1090,0.3295387412241275,65,4.076350139038114,2,10.702118731891561
71,1182,25,1221,0.33339980872511066,57,0.7641610412943027,1,8.264471583638551
156,4852,28,980,0.31768475479117053,75,9.782629750905352,2,12.688480669385308
130,1164,-7,1454,0.2768788934283043,91,-4.607560622838393,4,7.225704132458197
20,3137,-2,913,0.2835053577486831,58,7.482597496697881,4,9.879878907916241
63,3023,6,2061,0.29215711014339424,84,-0.8385527096801946,4,7.398612160646766
94,1454,38,1917,0.25153827240672455,56,7.26177719010753,4,11.349042145672973
117,3285,9,1059,0.3875415838254264,57,-2.5674968260005215,1,9.614142826915261
28,5822,3,1930,0.35291439873752184,84,0.2022762255579007,3,8.345102403923386
51,1541,35,1043,0.35344259736767064,97,-4.160430097072389,2,4.845356105832794
34,6117,18,1222,0.3358495920713682,95,-2.005666158734523,3,7.7744968286206255
159,3665,2,1134,0.3533966212241589,88,4.041885045822902,3,11.025303682546378
155,3449,25,1846,0.3972793824810455,85,6.422530845281123,2,11.580202394013442
91,5937,34,1070,0.307774050645174,55,8.668401914148008,4,13.712640891303447
31,6798,6,1963,0.35687883803148457,56,-3.204716948617845,4,10.522219113274303
84,4933,36,2289,0.30392935065662924,61,-2.8914072156098447,4,10.678689715443435
126,6785,39,1253,0.37814331981202387,88,9.081633269291766,2,13.206252046712681
61,3886,32,2207,0.3787042910335053,50,6.4896198898446364,2,11.372816546327513
134,5614,-7,1393,0.38533996381352276,99,3.096271840222059,4,11.641624376878173
158,5292,9,2200,0.2508194986362818,92,2.150883477883097,1,11.512940623808998
122,4904,0,1809,0.29472871674941425,92,-2.6342611956799273,3,9.320897495944932
114,6516,31,2261,0.2700886526802394,98,0.6895200757398872,1,10.790720599225507
36,2688,11,1655,0.3180979296835235,74,0.5890715647266456,3,6.568369176251496
104,6095,34,2245,0.3243174464018947,61,4.725197422794578,3,13.646999254108293
75,2637,-3,1979,0.2883856064244483,76,3.9835743739039096,1,8.02895036499822
153,6966,17,2158,0.35851697380676056,72,-4.104334551945326,3,11.597088221432504
105,5728,34,2354,0.2904654575783454,68,7.727202092746126,1,13.741438042473948
121,5670,30,2404,0.37808370629250376,70,9.063215950912845,4,13.230493126261193
73,5082,19,931,0.27664890522126806,99,6.703125724345865,2,9.668820968541809
134,6203,22,1567,0.3050852942147926,70,-2.324234303377806,3,10.520576083963538
158,6134,22,1300,0.34333566376364577,73,-2.417475058829356,1,10.686147064101167
107,2890,36,2345,0.340800260569488,62,5.89168247735412,2,11.934915927426331
68,4205,25,1963,0.2617043668007715,91,1.61301423903096,3,8.466902276563129
134,1477,16,934,0.37693879182864226,85,6.6820578314534735,3,9.845642184898937
82,3366,9,1566,0.3397097400144663,64,-3.86781483145215,3,8.963320689884645
123,3526,22,1611,0.38047893230607527,99,5.7465473546587305,3,10.5748511931067
102,1366,14,2230,0.3801453367341803,50,1.3614393541856717,2,10.071858983048786
122,2836,33,1569,0.3318878035562547,83,-4.535226626252652,3,7.629547430343548
36,2715,32,893,0.3866172185967157,91,3.1773693421530087,3,6.924150344465881
25,6713,8,2064,0.3772611698220184,80,5.48553775717283,2,10.096984160693381
47,1012,36,964,0.3937184416842657,99,2.9235931670716226,2,6.298603690724909
57,1535,10,1124,0.377574759783911,81,-3.1568008709150117,3,5.506998920755555
138,4239,31,2483,0.37318057765017243,85,7.238636810610009,2,11.999528241311003
56,3317,22,2041,0.32040407210153676,78,-0.24372754272486663,2,7.150903080956114
134,5042,-8,1739,0.28180465905668917,59,8.821898026957689,1,14.052374869688387
87,1375,3,1419,0.38660630996132295,70,8.603131845144128,2,9.008287900000285
62,2724,4,1030,0.35838237796691136,85,-1.994563316950266,4,6.533614625311022
77,1256,22,1381,0.2922621796297781,73,2.1454807499603668,1,6.793604778624345
32,3264,31,1532,0.3011493584133464,76,-2.9395171413957515,4,6.032453144849694
71,1449,11,2409,0.3529117767785831,70,5.166204842064026,1,8.032594848675476
77,1893,-10,2002,0.32167259625305067,67,7.7787541753767435,1,10.73054809344367
51,4212,20,1903,0.26222238427695527,53,4.7255994106143095,1,10.366631884762382
124,2184,36,2177,0.27121719186184856,96,-1.0928772673174554,1,8.028193281843976
102,6943,24,1470,0.3618473025268467,67,-3.85527882812472,2,11.625927774021093
118,4223,9,1984,0.29928542927227464,58,-3.9610928550462066,4,10.762563305028923
123,6379,21,2250,0.3261474142603059,98,4.163921213068843,2,12.05942109481563
47,2308,1,1202,0.3649932217380289,79,9.299929049631919,2,8.383706861013968
148,5705,5,1855,0.3626763390559079,84,5.429172666246705,3,12.674409724873998
67,1916,-3,920,0.2750522540330911,94,5.959392506806992,2,7.634009893025214
59,6721,3,1526,0.2647590796598553,79,-0.060494965219309194,1,8.918608329230304
116,1147,7,2338,0.3386728439447635,88,3.790578344668438,3,9.168429926746764
133,5751,19,1184,0.3612449310896859,95,-0.2510002047821782,3,10.56270287037811
151,3114,22,2248,0.27235598829931157,55,8.524986205833997,2,13.803179048075197
156,5016,23,1275,0.3057932930990912,63,-3.0122902747012663,4,12.252521997992535
130,4940,33,1359,0.38054169939514615,95,4.480367465110698,3,11.186161260028046
95,5071,38,1990,0.3916334712340482,78,5.962672534726677,2,10.771393175974966
50,6912,23,1188,0.31811046414245264,81,5.4773515875849075,2,10.28295618716747
138,6398,38,2156,0.26192739010462496,63,-1.140249947164103,1,12.893059400872813
44,3795,-4,2346,0.2886544684303566,69,2.290476003798128,4,10.236256010543235
53,1442,-5,1589,0.28494548804732994,99,4.950202471634556,3,7.415638909728816
86,3944,-5,1552,0.28584455808115855,58,8.964146983563895,4,12.580597714771313
137,4936,11,2294,0.32408225580688754,61,2.494899780402836,4,13.494351667397158
92,1398,-3,1503,0.3374838477537357,63,-0.4923676785658557,4,9.336318752663683
45,2151,26,2347,0.2683764383019903,72,0.7978140061928531,3,6.855899407633023
123,4792,4,852,0.3834034009792502,97,3.1197854215377454,3,10.31390352458342
29,3995,15,1366,0.3429960734921672,83,9.645382085616276,4,9.369232701909576
86,3216,28,1620,0.3395877595402008,65,4.424974099396788,2,10.808349775996623
24,2707,-8,1844,0.39809184975764267,67,-2.678957584906583,3,7.747792014065723
46,4331,-1,1842,0.3442215966239688,90,7.647161323525429,1,9.112040313854564
132,2987,-8,1661,0.38934387239517776,89,-2.2782920412580183,4,8.866946310615958
34,6766,19,2279,0.2929385458539688,82,-4.4188070155645,3,8.13492292906872
124,6677,35,1121,0.2860194235519746,54,-3.4968506883485913,3,12.044690475308675
63,5602,11,1626,0.32747780302366797,88,6.791826514793062,4,10.60558077297899
45,3568,-8,1232,0.32629134214549993,59,8.528435126321856,1,10.530540992887913
114,1160,-10,1882,0.28397254742258454,71,-0.9769511963752935,2,7.461502536245815
103,5435,22,1974,0.3549483485349922,92,2.471646561582329,2,10.331436982063115
159,4904,8,2263,0.254445072885504,93,3.9583452377472685,3,12.161018563768435
151,4573,25,857,0.3535945708824179,82,1.2803562410793,1,10.115288915888176
106,4177,23,1817,0.31857668291849506,80,-4.0201397202344715,1,7.728231776689438
131,2825,20,2397,0.3533511266267619,55,-4.150208919822787,4,10.622858093810965
148,6594,32,2481,0.32156209459622787,85,1.6052404609029516,4,12.844257224905743
108,4924,13,1550,0.39660006743270426,52,6.968014767185874,1,12.864685016903726
85,2623,1,2116,0.30020274266546765,53,-3.730553959920653,2,8.720858176919728
150,6582,2,981,0.39738594055035825,76,-1.9148642925205364,4,11.413991582351997
141,6602,5,1406,0.2597460913718463,87,-0.9534819109886525,4,11.398150121278078
103,2176,5,1901,0.3525641162136335,74,3.3868902808689043,2,8.690290032887045
135,5918,9,1760,0.31813288101773685,86,-4.352059615643903,2,9.776687549345542
135,4720,30,2477,0.37332064382945507,76,7.900642117823505,4,12.761447347336112
57,5880,37,904,0.3684424104575497,90,2.06090047855675,1,8.613549055844812
129,4220,16,2084,0.3700315274313906,85,2.2784877071099405,4,10.730717826343248
65,4259,28,1406,0.26421078989537794,95,-0.10221491416185824,2,7.536350250196851
44,1130,2,2046,0.37335485497919424,96,-1.819961050118394,4,6.035200423959249
40,6571,-7,1789,0.2821060236165641,85,0.4550364763459127,3,9.033593790706025
140,4562,21,1283,0.2538520395788552,95,8.701003185354729,2,11.82598080016403
141,2499,34,928,0.2826608079526617,91,-3.586537554094715,4,8.057247539918098
152,3788,29,1118,0.32189276570497494,56,-4.0890711632338315,3,10.876368274207675
89,5876,23,1506,0.36131670398671484,79,-3.283228790936702,2,8.645779801885746
132,4708,28,1308,0.28279487212492804,99,6.6546630242102225,3,11.446976477301885
126,2707,32,819,0.2669511322135407,96,-4.273753267554685,1,6.873024509008969
131,2769,6,1551,0.34689508825359133,78,-0.002521436771127483,2,8.758583070412046
127,2318,13,1034,0.39758470545400265,89,1.3728855274132092,3,8.782611778906654
66,6554,18,2420,0.3401305453128427,90,2.606666458937675,1,10.170235966834625
110,4379,35,1405,0.3536586046185133,54,-4.95201122957721,3,9.98379661468302
37,3773,17,1353,0.334175116561963,55,2.301479911181688,2,9.237289167662567
123,3990,34,2173,0.3673522666342756,93,-2.076134533845761,2,9.018336691842558
59,4044,36,1252,0.39637066303141677,56,-3.531844956199282,2,8.557702190102432
157,1375,11,1385,0.33161938441062777,88,2.9994442537311823,1,9.36752919562871
108,4036,17,1783,0.3125185767614089,81,6.162237949153653,4,10.719321847476682
80,1660,14,2332,0.379051459174019,64,9.021243099494118,2,11.468977030633177
24,2403,30,2450,0.3954592515639985,62,8.689892552360629,1,10.23511345151601
141,1740,-8,1222,0.2693772461304352,67,0.984949393599007,1,10.362924520276625
74,1303,2,2013,0.3367256448210817,59,5.5608662631534,2,10.133154443966069
56,2085,20,1948,0.3688689988818996,89,5.434303281488473,2,7.956610076319762
75,5881,2,805,0.3300009107734586,60,1.1815849101026776,2,10.95248943114244
121,4179,30,1257,0.3113795452289423,89,-3.526843951933229,2,8.181096203341395
112,2210,7,1353,0.3482844731703131,89,0.7301337292629597,4,8.43850569148092
92,4034,26,2393,0.29051921417700227,96,9.88536823665662,4,11.442689565781807
78,1228,32,1321,0.3023700614407554,51,3.325520204188864,3,9.47916666219007
21,4119,23,1912,0.3988414988322017,76,0.12086509315237048,4,7.345184919135433
123,2854,6,1645,0.34546980015617434,94,6.15722165295888,3,10.291583157318774
70,1267,10,1934,0.3809390947466612,99,5.294886880127825,3,8.18109853539246
49,3774,25,1350,0.37116527695557155,93,3.681998681261243,1,7.702456194478585
30,3849,39,2220,0.3478408831591036,57,4.561489083199698,4,10.521495814212116
127,5349,29,810,0.376109362368816,98,3.774068651765699,4,11.116319914545087
95,5965,8,2445,0.2930737743150357,87,9.344155476789043,4,12.668674019120807
109,3134,1,1296,0.34556746732184473,65,2.6370089858039023,1,10.614673143446236
142,6300,17,1839,0.33859052342859713,73,3.8528636945714805,3,12.494568886608992
144,6144,0,1856,0.3433629401190017,72,2.0748242177379437,4,12.230394141172429
141,4459,37,1544,0.27529478907201627,63,4.003333621828963,2,12.827565522469586
113,3269,26,1288,0.2915864559997103,76,8.362403606464431,1,10.08612499756141
122,1989,17,2011,0.29299874781888086,59,0.0963185083488236,1,10.12450008981463
50,5492,24,1535,0.3402919243859145,77,2.4385430371389942,1,8.540119227913912
71,1937,33,2394,0.39588203206596795,74,1.7291643326354862,1,7.4477992264509565
108,1439,4,1257,0.39311013267732225,51,0.9696592241975619,3,9.90276566941115
95,3358,5,1874,0.2840784329484545,94,7.315558577858983,3,10.063341681181432
148,3007,34,2094,0.2957267864600159,82,-1.5208225794710635,4,9.60657254720213
41,4345,-4,1263,0.25540928384187506,99,2.4987700084397773,4,7.945431870971669
59,5130,36,842,0.3098223384789091,95,8.869516202184208,1,9.670247677806266
120,5816,-8,1338,0.37520111825205454,84,-2.5811776477473094,2,9.570900124331644
130,4743,20,1367,0.38736276084792104,96,-4.93033270243024,3,8.816695781250678
148,1518,1,920,0.28547447193519154,90,-1.021646510862389,1,7.88043069650168
84,1268,-3,1424,0.2898691710233259,62,8.83467039873112,3,11.005591281874477
98,5733,14,1115,0.28312747247631304,54,-3.68563289594742,1,10.181755201298435
41,6444,33,1821,0.3025155351361868,54,-2.943883681317416,2,9.9939536757312
118,6475,39,1938,0.3707139097885817,71,-0.1949041706247563,1,10.651328556543016
27,5185,24,1420,0.347028620482669,83,6.545554471023788,1,8.751037407358979
36,6161,1,1253,0.367891137679555,50,6.269211389654181,1,11.500194988283193
36,2388,10,1486,0.33745466595029594,66,-3.6939457161650635,2,7.147032838991026
109,2694,15,1423,0.28865996170887204,98,9.00763441054785,4,10.504989798798606
100,4273,-9,1411,0.2841991270318816,58,-1.417717851545218,4,10.588819957210916
97,2389,3,2343,0.25135010587956247,59,-0.7904482198349418,4,10.084386189861833
25,4865,35,1758,0.3671473205311109,64,0.7962656788743185,1,9.321206198100226
129,4029,-7,1446,0.37706818392470765,94,4.517391434295742,4,10.847635318077952
33,3335,6,1562,0.36524238994426245,78,2.8196417782171865,1,6.985039221138926
91,4674,36,2160,0.2611603086592736,74,8.92922351324026,3,11.21101449925936
73,5576,37,1039,0.3643332440754799,70,3.4693098353097387,1,9.207401698070997
46,1500,-6,1533,0.2568651179725404,66,7.855555483634614,3,9.895469385289307
32,2661,13,2209,0.2658389598559587,76,-3.826943001841048,1,5.205525194557894
79,3099,38,1968,0.31607130593990007,77,7.838529451305902,2,9.520624667050912
25,1102,-4,1176,0.32142205133872603,72,-2.034302723455132,2,4.639809202889147
77,6543,12,803,0.37241779549280446,88,0.4383204353518133,4,9.765170141038006
68,3746,36,1593,0.3519290338061366,85,-0.2017004786171661,2,7.517553499832478
45,4276,6,1645,0.27299802679468244,52,0.059222915693220024,1,9.029111402855369
66,4085,1,2151,0.2839220174843202,82,8.78021652785787,2,9.99293814355165
24,6735,0,996,0.292851278238803,56,1.6239058377053688,2,10.505237119565829
39,4537,0,1188,0.26855089561822876,54,-0.9804765469042591,1,8.563520877969024
153,2327,23,2463,0.2931467329538846,75,-0.583969952051099,4,9.841275878012484
78,3474,36,1060,0.35928972333096,66,7.050046808313505,4,11.512173027830528
151,2679,26,1402,0.28621022051609246,66,3.086714533404109,4,12.282110264303284
36,4746,39,893,0.375303947059058,96,1.742456786148506,3,7.691662796578456
33,6684,18,2080,0.3204275492687812,52,8.902208285201795,4,13.390161651249935
32,3562,37,935,0.2984403641866583,52,8.950115509363489,1,10.14231443723308
154,5163,25,1324,0.311862715682331,83,6.341773650478354,4,12.566645774662575
147,4317,16,1297,0.35642451108902373,57,2.7700977096184634,1,12.421841071357214
63,3436,31,2001,0.32751890548689855,94,-3.2508253990387437,3,6.85692596043881
138,6769,11,911,0.2510917995962587,55,5.619247524195854,2,14.351373139101929
38,1307,-9,2087,0.38834857698776126,86,7.226684967363907,1,7.5673989957928365
82,4996,36,2237,0.25989940045027776,94,7.7806250103466414,3,10.935333778823493
100,6471,25,1168,0.39079320232215786,71,3.727979125290295,3,11.130228884816944
119,6918,37,1735,0.2542229235430082,82,4.252586363748888,2,12.00192613679885
